Namespace;Namespace_loc_id;loc_id;loc_oms;loc_id_oms;Meetpunttype;Monitoringsoort.code;LigtInGeoobject.identificatie;HoortBijGeoobject.identificatie;waterlichaam;x1;y1;x2;y2;watertype;watertype_oms;Watergangcategorie;Watergangcategorie.code;Oever;NVO;Afvoergebiedcode;Afvoergebied_clustercode;wijzigingen_log;Opm_intern;Opm_dataleverancier;Foto_id;Aanmaakdatum;Fysische chemie;Meetnet Kader Richtlijn Water (KRW, FC);Meetnet Agrarisch en Stedelijk gebied (FC);Agrarisch & Stedelijk Roulatiejaar 1 (FC);Agrarisch & Stedelijk Roulatiejaar 2 (FC);Agrarisch & Stedelijk Roulatiejaar 3 (FC);Meetnet waterkwaliteit hoofdwater (FC);Meetnet Nutrienten Landbouw Specifiek Oppervlaktewater (MNLSO, FC);Calamiteiten Meetnet Nucleaire Ongevallen (CMNO, FC);Meetnet gewasbeschermingsmiddelen (FC);Landelijk Meetnet GewasBeschermingsMiddelen (LMGBM, FC);Meetnet zwemwater (FC);Meetnet hygienische waterkwaliteit (FC);Roulerend meetnet 2006 -2019 (FC);Centraal stadsdeel (FC);Groenraven Oost - Maartensdijk (FC);Kromme Rijn - Honswijk (FC);Langbroekerwetering (FC);Lopikerwaard (FC);Oude Rijn (FC);Projecten (FC);Lange weide (FC);Online waterkwaliteit Batau (FC);Onderwaterdrainage De Vlist (FC);Natuurgebieden (FC);Overige projecten (FC);Afgerond (FC);Historische meetpunten (< 2000) waarvan doel onbekend (FC);Biologie;Meetnet Kader Richtlijn Water (KRW, BIO);NL14_01 Langbroekerwetering (BIO);NL14_02 Kromme Rijn (BIO);NL14_03 Westerlaak (BIO);NL14_04 Honswijk (BIO);NL14_05 Biltse Grift (BIO);NL14_06 Ravense Wetering (BIO);NL14_07 Merwedekanaal (BIO);NL14_08 Binnenstad Utrecht (BIO);NL14_09 Maartensdijk (BIO);NL14_10 Hollandse IJssel (BIO);NL14_11 De Keulevaart (BIO);NL14_12 De Pleijt (BIO);NL14_13 De Koekoek (BIO);NL14_15 Bijleveld (BIO);NL14_16 Leidsche Rijn (BIO);NL14_18 Galecop (BIO);NL14_19 Gerverscop (BIO);NL14_20 De Tol (BIO);NL14_21 Ouwenaar - Haarrijn (BIO);NL14_22 Wiericke's (BIO);NL14_23 Snelrewaard (BIO);NL14_24 Lange Linschoten (BIO);NL14_25 Montfoortse Vaart (BIO);NL14_26 Meijepolder (BIO);NL14_27 Oude Rijn (BIO);NL14_28 Zegveld (BIO);NL14_29 Grecht (BIO);NL14_30 Kockengen (BIO);NL14_31 Kamerik Teijlingens (BIO);NL14_32 Houtensewetering (BIO);NL14_33 Oud Kamerik (BIO);Meetnet Agrarisch en Stedelijk gebied (BIO);Agrarisch & Stedelijk Roulatiejaar 1 (BIO);Agrarisch & Stedelijk Roulatiejaar 2 (BIO);Agrarisch & Stedelijk Roulatiejaar 3 (BIO);Meetnet Macrofauna (BIO);Meetnet Natuurvriendelijke oevers (BIO);Meetnet Beschermde flora en fauna (wetNB, BIO);Meetnet Stadswateren (Ecoscans, BIO);Roulerend meetnet 2006 -2019 (BIO);Centraal stadsdeel (BIO);Groenraven Oost - Maartensdijk (BIO);Kromme Rijn - Honswijk (BIO);Langbroekerwetering (BIO);Lopikerwaard (BIO);Oude Rijn (BIO);Roulerend - buiten gebruik (BIO);Projecten (BIO);Groen Blauwe Diensten (BIO);Overig water (BIO);Effectmonitoring maaibeheer (BIO);Nevengeul en vlechtschermen bij Odijk (BIO);Lange weide (BIO);Natuurgebieden (BIO);Overige projecten (BIO);Afgerond (BIO);KRW waterlichamen;Overige waterbeheerders
NL14;NL14_21320;21320;Houten Grote rietplas (320);21320 Houten Grote rietplas (320);;;;;;141461;448310;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21320.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21321;21321;Houten Het Meer (321);21321 Houten Het Meer (321);;;;;;141857;448270;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21321.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21322;21322;Houten Vijver Witmos als 25 (322);21322 Houten Vijver Witmos als 25 (322);;;;;;141957;447821;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21322.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21323;21323;Houten Zilvermos als 26 (323);21323 Houten Zilvermos als 26 (323);;;;;;141799;447509;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21323.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21324;21324;Houten Vleugelboot (324);21324 Houten Vleugelboot (324);;;;;;138519;448078;;;M6a;Grote ondiepe kanalen zonder scheepvaart;tertiair;;noordoostoever;Nee;AFVGEB0020;CL_203;;;;NL14_21324.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21325;21325;Houten Beekmos als 29 (325);21325 Houten Beekmos als 29 (325);;;;;;141416;447391;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21325.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21326;21326;Houten De Muur (326);21326 Houten De Muur (326);;;;;;140272;446815;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21326.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21327;21327;Houten Kapelmuur (327);21327 Houten Kapelmuur (327);;;;;;140270;446867;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21327.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21328;21328;Houten Kasteel (328);21328 Houten Kasteel (328);;;;;;140422;446992;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21328.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21329;21329;Houten Gemeentewerf (329);21329 Houten Gemeentewerf (329);;;;;;139225;448315;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21329.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21330;21330;Houten Kooikersplas (330);21330 Houten Kooikersplas (330);;;;;;140962;449996;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21330.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21331;21331;Houten Spoorlaan (331);21331 Houten Spoorlaan (331);;;;;;141484;445055;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21331.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21332;21332;Houten Spoordijk (332);21332 Houten Spoordijk (332);;;;;;141399;445480;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21332.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21333;21333;Houten Biesterlaan (333);21333 Houten Biesterlaan (333);;;;;;141394;445464;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21333.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21334;21334;Houten De Groes als 02 (334);21334 Houten De Groes als 02 (334);;;;;;141081;445270;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21334.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21335;21335;Houten Molenpad (335);21335 Houten Molenpad (335);;;;;;140910;445188;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21335.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21336;21336;Houten Jonkheer Ramweg als 02 (336);21336 Houten Jonkheer Ramweg als 02 (336);;;;;;140792;445314;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21336.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21337;21337;Houten Neereind als 02 (337);21337 Houten Neereind als 02 (337);;;;;;140096;445645;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21337.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21338;21338;Lopik Koningin Julianasingel Benschop (338);21338 Lopik Koningin Julianasingel Benschop (338);;;;;;127133;446477;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21338.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21339;21339;Lopik Wetering Vogelzang/Europasingel Lopik (339);21339 Lopik Wetering Vogelzang/Europasingel Lopik (339);;;;;;125630;442778;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21339.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21340;21340;Lopik De Weide Lopik (340);21340 Lopik De Weide Lopik (340);;;;;;125333;442900;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21340.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21341;21341;Lopik Wielse Schenkel/Burg.Schumanlaan Lopik (341);21341 Lopik Wielse Schenkel/Burg.Schumanlaan Lopik (341);;;;;;124837;442755;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21341.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21342;21342;Lopik Burgemeester Schumanlaan Lopik (342);21342 Lopik Burgemeester Schumanlaan Lopik (342);;;;;;124604;442664;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21342.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21343;21343;Lopik Rietkraag / Dijkslag Lopik (343);21343 Lopik Rietkraag / Dijkslag Lopik (343);;;;;;124417;442909;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21343.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21344;21344;Lopik Engelse Hoek Jaarsveld (344);21344 Lopik Engelse Hoek Jaarsveld (344);;;;;;126750;442483;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21344.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21345;21345;Woerden Nabij Oostsingel, bij brug (345);21345 Woerden Nabij Oostsingel, bij brug (345);;;;;;120332;455578;;;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;;;;;NL14_21345.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21346;21346;Woerden Nassaukade nabij chrysantstraat (346);21346 Woerden Nassaukade nabij chrysantstraat (346);;;;;;120196;455315;;;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;;;;;NL14_21346.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21347;21347;Woerden Singel nabij zuidzijde (347);21347 Woerden Singel nabij zuidzijde (347);;;;;;120809;455408;;;M6b;Grote ondiepe kanalen met scheepvaart;;;;;;;;;;NL14_21347.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21348;21348;1.Oppervlaktewater Oude Rijn. Bovenstrooms bevindt zich één gemengde riooloverstort;21348 1.Oppervlaktewater Oude Rijn. Bovenstrooms bevindt zich één gemengde riooloverstort;;;;;;134845;455781;;;;;;;;;;;;;;NL14_21348.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21349;21349;2.Oppervlaktewater Vlonder de Munt (zwemwaterlocatie);21349 2.Oppervlaktewater Vlonder de Munt (zwemwaterlocatie);;;;;;134975;455526;;;;;;;;;;;;;;NL14_21349.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21350;21350;3.Oppervlaktewater Leidsche Rijn Bovenstrooms bevinden zicht twee gemengde riooloverstorten;21350 3.Oppervlaktewater Leidsche Rijn Bovenstrooms bevinden zicht twee gemengde riooloverstorten;;;;;;134811;455403;;;;;;;;;;;;;;NL14_21350.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21351;21351;4.Oppervlaktewater Merwedekanaal (benedenstrooms riooloverstort Sowetobrug);21351 4.Oppervlaktewater Merwedekanaal (benedenstrooms riooloverstort Sowetobrug);;;;;;135158;455315;;;;;;;;;;;;;;NL14_21351.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21352;21352;5.Oppervlaktewater Merwedekanaal (bovenstrooms riooloverstort Sowetobrug);21352 5.Oppervlaktewater Merwedekanaal (bovenstrooms riooloverstort Sowetobrug);;;;;;135413;455062;;;;;;;;;;;;;;NL14_21352.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21353;21353;6.Oppervlaktewater 'Leidse weg' (benedenstrooms riooloverstort J.P. Coenstraat);21353 6.Oppervlaktewater 'Leidse weg' (benedenstrooms riooloverstort J.P. Coenstraat);;;;;;135133;455590;;;;;;;;;;;;;;NL14_21353.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21354;21354;7.Oppervlaktewater 'Leidse weg' (boventrooms riooloverstort J.P. Coenstraat);21354 7.Oppervlaktewater 'Leidse weg' (boventrooms riooloverstort J.P. Coenstraat);;;;;;135435;455739;;;;;;;;;;;;;;NL14_21354.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21355;21355;8.Sluiskom bij de Muntsluis, naast meetpunt 2 de meest populaire zwemlocatie bij de Munt;21355 8.Sluiskom bij de Muntsluis, naast meetpunt 2 de meest populaire zwemlocatie bij de Munt;;;;;;134642;455706;;;;;;;;;;;;;;NL14_21355.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21356;21356;Nedereindseplas West locatie A;21356 Nedereindseplas West locatie A;;;;;;132023;449457;;;;;;;;;;;;;;NL14_21356.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21357;21357;Nedereindseplas West locatie B;21357 Nedereindseplas West locatie B;;;;;;132050;449286;;;;;;;;;;;;;;NL14_21357.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21358;21358;Nedereindseplas West locatie C;21358 Nedereindseplas West locatie C;;;;;;132193;449170;;;;;;;;;;;;;;NL14_21358.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21359;21359;Nedereindseplas Oost locatie D;21359 Nedereindseplas Oost locatie D;;;;;;132376;449024;;;;;;;;;;;;;;NL14_21359.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21360;21360;Nedereindseplas Oost locatie E;21360 Nedereindseplas Oost locatie E;;;;;;132607;448960;;;;;;;;;;;;;;NL14_21360.jpg;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21361;21361;Gemaal Waardsedijk Snelrewaard;21361 Gemaal Waardsedijk Snelrewaard;;;;;NL14_23;121431;448967;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21361.jpg;;1;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21362;21362;tertiair water Rietveld west;21362 tertiair water Rietveld west;;;;;;117550;455926;;;M1a;Zoete gebufferde sloten;tertiair;;beide oevers;Nee;AFVGEB0005;;;;;NL14_21362.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21363;21363;Middelwetering Rietveld;21363 Middelwetering Rietveld;;;;;;118589;456117;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21363.jpg;4-3-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21364;21364;tertiair water bij Molendijk nabij Nieuwerbrug;21364 tertiair water bij Molendijk nabij Nieuwerbrug;;;;;;116545;453640;;;M1a;Zoete gebufferde sloten;tertiair;;beide oevers;Nee;AFVGEB0053;;;;;NL14_21364.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21365;21365;Oosteindewetering nabij Waarder;21365 Oosteindewetering nabij Waarder;;;;;;117594;453134;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21365.jpg;4-3-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21366;21366;Tertiair water Oosteinde nabij Waarder;21366 Tertiair water Oosteinde nabij Waarder;;;;;;116718;452347;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21366.jpg;4-3-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21367;21367;Nachtsloot ten oosten van stuw Nachtdijk;21367 Nachtsloot ten oosten van stuw Nachtdijk;;;;;;145684;445487;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21367.jpg;4-3-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21368;21368;Tertiair water langs Tiendweg het Goy;21368 Tertiair water langs Tiendweg het Goy;;;;;;141689;446530;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21368.jpg;4-3-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21369;21369;Tertiair water Oostromsdijkje nabij Werkhoven;21369 Tertiair water Oostromsdijkje nabij Werkhoven;;;;;;143888;448096;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21369.jpg;4-3-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21370;21370;tertiair water ten zuiden van Gerverscop;21370 tertiair water ten zuiden van Gerverscop;;;;;;125688;458980;;;M1a;Zoete gebufferde sloten;tertiair;;beide oevers;Nee;AFVGEB0023;;;;;NL14_21370.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;TRUE;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21371;21371;Breudijker Molenvliet ten zuiden van Gerverscop;21371 Breudijker Molenvliet ten zuiden van Gerverscop;;;;;;125356;458030;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21371.jpg;4-3-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21372;21372;tertiair water bij Breudijk Gerverscop;21372 tertiair water bij Breudijk Gerverscop;;;;;;126343;458175;;;M1a;Zoete gebufferde sloten;tertiair;;beide oevers;Nee;AFVGEB0023;;;;;NL14_21372.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
NL14;NL14_21373;21373;Boswetering nabij inlaat;21373 Boswetering nabij inlaat;;;;;;117165;462026;;;M8;Gebufferde laagveensloten;primair;;zuidoever;Nee;AFVGEB0062;;;;;NL14_21373.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;1;;1;;;;;;;;
NL14;NL14_21374;21374;Van Teylingenweg 101;21374 Van Teylingenweg 101;;;;;;122433;459131;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21374.jpg;25-7-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;
NL14;NL14_21375;21375;Oortjespad 2;21375 Oortjespad 2;;;;;;121447;460008;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21375.jpg;25-7-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;
NL14;NL14_21376;21376;Van Teijlingenweg 114;21376 Van Teijlingenweg 114;;;;;;121407;459793;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21376.jpg;25-7-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;
NL14;NL14_21377;21377;Van Teijlingenweg 132;21377 Van Teijlingenweg 132;;;;;;121360;460227;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21377.jpg;25-7-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;
NL14;NL14_21378;21378;Van Teijlingenweg 172;21378 Van Teijlingenweg 172;;;;;;121337;462688;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21378.jpg;25-7-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;
NL14;NL14_21379;21379;Van Teijlingenweg 174;21379 Van Teijlingenweg 174;;;;;;120916;462738;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21379.jpg;25-7-2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;
